kepid,koi_steff,koi_srad,ra,dec,koi_kepmag,koi_time0bk,koi_impact,koi_prad,koi_period,koi_duration,koi_disposition
9886361,6170.0,1.499,289.92145,46.74456,12.805,134.4525,0.014,1.38,7.03146295,5.922,CONFIRMED
9886361,6170.0,1.499,289.92145,46.74456,12.805,140.71639,0.85,2.07,54.2811949,5.517,CONFIRMED
3730335,6049.0,1.827,285.91943,38.871815,13.484,131.82296,0.283,1.92,0.596087893,0.7159,FALSE POSITIVE
6528464,5587.0,1.423,293.73282,41.900829,11.411,175.02129,0.044,1.53,12.58229808,6.375,CONFIRMED
7428316,6050.0,0.896,285.98483,43.090912,14.8,137.42807,0.71,1.38,7.12684695,3.179,FALSE POSITIVE
10275766,6363.0,1.198,292.5448,47.37191,15.396,131.86076,1.169,23.92,0.661749944,4.112,FALSE POSITIVE
10275766,6392.0,1.23,292.5448,47.37191,15.396,156.9947,0.0405,2.53,354.95118,13.02,FALSE POSITIVE
6370120,4414.0,0.689,293.72894,41.70121,15.169,131.64321,0.24,0.8,1.35477049,1.618,CANDIDATE
5642620,4474.0,0.614,297.59085,40.81496,15.398,131.57378,0.961,1.4,0.493393859,1.1319,FALSE POSITIVE
5209845,4359.0,0.659,297.37332,40.366402,15.911,140.26226,0.744,2.1,11.95401876,2.656,CONFIRMED
9652649,5615.0,0.833,293.25812,46.305729,14.103,132.11766,0.696,0.64,2.48883033,4.268,FALSE POSITIVE
11100670,5528.0,0.71,298.76404,48.64492,13.776,141.38622,0.249,0.99,20.2340219,3.674,FALSE POSITIVE
6129524,5268.0,0.776,293.67047,41.410252,15.919,131.68869,0.454,1.24,0.88184263,1.3117,CONFIRMED
5794570,5721.0,0.905,292.97125,41.03577,12.43,132.49088,0.614,2.17,5.448321078,2.2213,CONFIRMED
5794570,5721.0,0.905,292.97125,41.03577,12.43,131.84982,0.648,1.0,1.116127169,1.3235,CANDIDATE
5649325,5970.0,2.229,298.98038,40.87204,13.56,167.73974,0.891,10.65,195.613824,23.777,FALSE POSITIVE
9958387,5185.0,1.853,294.75769,46.83112,13.46,196.97103,0.947,9.91,237.787237,10.509,CANDIDATE
6779260,5397.0,0.831,292.38855,42.233261,11.799,131.63482,0.932,2.25,3.833087643,1.51,CONFIRMED
11807274,6237.0,1.543,288.10086,50.033718,10.421,136.95319,0.828,1.89,9.37663713,2.1033,CONFIRMED
5953297,4868.0,0.746,289.55301,41.297852,14.009,132.95381,0.969,1.45,5.62006198,2.751,CANDIDATE
7659389,5223.0,0.885,281.04916,43.322601,15.768,132.20163,0.951,3.45,3.8259005,1.8057,CANDIDATE
9472074,5151.0,0.792,294.59656,46.048302,15.6,131.57991,0.307,1.33,0.558841234,0.7918,CANDIDATE
10842192,4442.0,0.648,281.64774,48.271049,15.911,140.67893,0.901,2.39,9.33648141,2.5449,CONFIRMED
2442448,6173.0,1.03,291.24518,37.75906,14.357,153.79301,0.851,2.61,76.6139446,10.22,CONFIRMED
11197853,4676.0,12.558,295.34222,48.856152,13.586,131.85138,0.459,14.81,0.698461304,0.7887,CANDIDATE
9665922,5782.0,0.767,297.86011,46.386261,13.529,132.63059,0.341,0.56,1.545388842,3.037,FALSE POSITIVE
11283615,5467.0,0.808,283.74142,49.067982,15.471,131.89057,0.401,1.38,1.289590179,1.3541,CONFIRMED
7605093,5226.0,0.75,290.99536,43.243938,15.76,131.89476,0.367,1.35,0.634003002,0.9207,CONFIRMED
8077137,6063.0,1.613,282.49222,43.980209,11.39,153.37541,0.291,1.29,22.8030252,4.768,CONFIRMED
12023078,5385.0,2.871,296.58734,50.490761,12.65,131.990423,1.027,13.89,0.623441939,1.4053,FALSE POSITIVE
6364162,6197.0,1.056,291.85898,41.728489,15.163,132.7242,1.201,25.01,5.24364571,16.984,FALSE POSITIVE
6716021,6525.0,2.668,297.84125,42.118252,13.455,144.80528,0.917,29.64,110.7556272,6.819,CANDIDATE
11231334,6529.0,3.131,284.54184,48.961281,9.887,172.50464,1.242,96.99,4.15743922,9.572,FALSE POSITIVE
8326342,5440.0,0.728,299.7915,44.281231,14.599,142.02803,1.226,23.4,14.4079035,2.524,FALSE POSITIVE
6878240,5307.0,0.757,295.8941,42.380451,15.996,233.6923,0.804,6.01,135.4978256,6.769,CONFIRMED
6878240,5307.0,0.757,295.8941,42.380451,15.996,149.43326,0.771,2.07,22.2508509,1.745,CONFIRMED
2436378,5780.0,1.0,290.14175,37.741367,18.498,136.27763,1.118,54.6,8.53161917,2.9596,FALSE POSITIVE
6614629,5718.0,1.832,294.25339,42.062382,12.428,131.49908,0.028,1.46,0.526615152,1.0582,FALSE POSITIVE
6630943,5204.0,0.786,298.03104,42.052479,14.606,131.7301,0.281,1.04,0.690405794,1.7407,FALSE POSITIVE
4831728,5480.0,1.174,290.57672,39.95689,15.017,135.1032,0.151,1.98,10.10773789,3.828,CONFIRMED
3336765,6143.0,1.004,289.95581,38.463631,13.617,132.16167,0.594,0.97,1.844857057,1.6557,FALSE POSITIVE
4270565,6003.0,0.932,293.60394,39.388599,15.154,139.19459,0.683,2.02,18.0116764,6.006,FALSE POSITIVE
6528464,5587.0,1.423,293.73282,41.900829,11.411,162.03676,0.309,1.86,33.67280658,8.2267,CONFIRMED
11963206,5713.0,0.893,291.5481,50.35331,15.273,131.62696,0.009,1.22,3.00912491,2.228,CONFIRMED
4249611,5648.0,0.917,287.84833,39.358429,15.302,161.5717,0.001,3.33,79.2450351,5.382,CANDIDATE
8263545,5918.0,0.865,300.73239,44.107059,15.391,131.74309,0.704,1.94,4.44589508,2.3816,CANDIDATE
10068024,6349.0,1.059,288.84711,47.022911,13.126,132.07328,0.391,0.92,2.023126394,1.2771,FALSE POSITIVE
9636563,5546.0,0.81,285.33636,46.31237,15.091,139.7996,0.029,1.36,10.63609504,3.48,FALSE POSITIVE
6937402,5708.0,0.893,288.11606,42.440418,15.619,141.5114,0.129,1.27,10.3108232,5.617,CONFIRMED
5475641,4999.0,0.786,298.55927,40.604858,14.298,132.4449,0.001,1.77,1.069842837,5.275,FALSE POSITIVE
2853828,6329.0,1.508,291.74017,38.014912,11.899,131.58234,1.181,31.06,1.077467951,2.1125,FALSE POSITIVE
7899070,5613.0,0.795,294.53934,43.60778,15.5,166.49998,0.046,4.49,126.4451275,16.7151,CANDIDATE
4035667,8173.0,3.169,284.6232,39.182411,10.035,132.58652,0.985,6.47,2.8736467,1.682,FALSE POSITIVE
9612825,3468.0,0.32,300.08737,46.200695,16.3,133.24348,0.931,1.88,2.846517614,4.228,FALSE POSITIVE
7826659,4658.0,0.686,293.29837,43.55587,13.855,279.12891,0.808,3.43,211.032819,7.119,CANDIDATE
7202957,5808.0,0.902,292.61511,42.764252,10.158,132.03204,0.7,0.74,1.716828304,2.068,CANDIDATE
5513893,5996.0,2.128,284.36902,40.718491,13.009,131.81388,0.662,1.49,0.755103143,2.885,FALSE POSITIVE
10514430,5729.0,1.545,281.2738,47.774399,10.821,184.73851,0.744,2.51,20.71927223,4.0388,FALSE POSITIVE
8095441,5523.0,0.88,291.02859,43.91367,13.756,140.21259,0.432,1.32,11.87457664,1.9797,CONFIRMED
5881813,5332.0,1.453,293.52756,41.111439,15.162,190.67271,0.797,4.85,109.6469948,6.568,CONFIRMED
12456601,5896.0,0.916,289.31149,51.320862,15.241,146.04926,0.033,2.18,15.64588656,3.959,CONFIRMED
10341917,5402.0,0.815,292.77954,47.452099,15.807,131.5113,0.989,3.18,0.93375241,6.352,FALSE POSITIVE
3241604,5881.0,0.915,293.09113,38.3521,15.274,132.45889,0.508,1.67,1.70336496,1.7045,FALSE POSITIVE
9591070,6321.0,1.125,293.07663,46.21801,14.361,131.68497,0.626,1.18,0.764174368,2.346,FALSE POSITIVE
8227661,2661.0,0.116,289.84772,44.185783,12.946,132.66885,0.551,0.23,1.85373924,1.816,FALSE POSITIVE
7428736,5305.0,0.818,286.17053,43.008911,14.572,132.52395,0.56,1.21,7.06321927,2.411,CONFIRMED
5817986,5783.0,0.88,298.55576,41.034061,15.361,132.013258,1.209,23.09,0.584310213,2.1801,FALSE POSITIVE
11129258,6137.0,0.994,287.53577,48.727791,15.535,137.77326,0.245,2.44,25.384175,3.576,CONFIRMED
10586004,5758.0,1.704,285.31125,47.848564,11.696,176.81888,0.032,2.4,15.79196594,7.2772,CONFIRMED
4939533,5591.0,0.86,295.84747,40.006721,15.703,134.93042,0.018,1.54,5.77207177,2.605,CANDIDATE
4846856,5204.0,0.769,294.8418,39.91888,15.266,147.81245,0.688,2.08,46.151253,5.346,CANDIDATE
6521045,5788.0,1.474,291.38599,41.990269,11.197,122.94682,0.58,2.26,12.81590421,6.3856,CONFIRMED
5790807,6796.0,2.49,291.77182,41.098068,9.954,207.126264,0.594,40.73,79.99623328,6.3339,FALSE POSITIVE
8892303,4137.0,0.591,294.23764,45.197105,16.406,133.728952,0.016,5.15,5.424749327,1.139,CONFIRMED
10265602,5594.0,0.812,288.17789,47.36668,15.548,174.29621,0.917,6.98,165.3447044,3.09,CANDIDATE
5369827,5508.0,0.84,293.93347,40.59074,13.461,134.77442,0.857,2.04,3.606940379,1.0418,CANDIDATE
5302643,7044.0,1.267,298.41934,40.440819,15.329,145.95159,1.276,45.24,69.2002312,5.679,FALSE POSITIVE
6586746,5032.0,0.817,284.83841,42.070431,15.329,132.82928,0.232,1.55,6.26404774,2.39,CONFIRMED
9962455,5416.0,1.756,296.27771,46.89986,14.056,142.62801,0.305,2.61,23.1985852,9.821,CONFIRMED
9962455,5416.0,1.756,296.27771,46.89986,14.056,137.16696,0.692,2.17,5.77721259,2.462,CONFIRMED
8687088,6223.0,1.763,291.00287,44.899452,11.075,132.21703,0.323,1.1,0.905037231,1.4351,FALSE POSITIVE
6436029,4817.0,0.833,289.53882,41.892818,15.768,146.95193,0.406,2.92,59.4969009,5.404,CONFIRMED
6197215,5865.0,1.388,289.36441,41.53323,12.824,135.6898,0.535,1.77,10.61345333,0.9829,CANDIDATE
9451706,6075.0,1.352,285.19,46.027962,11.485,172.54736,0.034,2.48,48.6303805,7.0805,CONFIRMED
9244508,6443.0,3.086,300.34406,45.623219,13.913,168.01669,0.325,5.92,40.5289885,10.604,CONFIRMED
9692557,5827.0,2.286,282.31351,46.419399,12.557,131.71371,0.792,1.88,0.571940563,0.9031,FALSE POSITIVE
9366886,4330.0,0.618,299.93927,45.83321,14.971,131.56236,0.231,0.81,0.633514386,1.2792,FALSE POSITIVE
3657176,5946.0,1.017,294.37619,38.75787,14.715,141.10369,0.489,1.84,17.4166143,2.445,FALSE POSITIVE
3969687,6133.0,1.765,295.37738,39.048031,12.683,141.25354,0.887,2.23,16.3583482,9.858,CONFIRMED
9369366,7048.0,2.838,300.66025,45.853519,12.477,144.34331,0.745,3.33,36.0054414,3.262,FALSE POSITIVE
4552729,4735.0,0.686,289.10992,39.68539,14.981,204.83009,0.063,3.05,97.4463194,6.765,CANDIDATE
2989706,5676.0,0.787,291.44766,38.149281,15.522,132.503649,0.197,2.45,1.257689465,0.8399,FALSE POSITIVE
5185897,4498.0,0.635,291.46866,40.343849,13.256,133.85992,0.876,1.0,4.081411554,2.3239,CONFIRMED
5185897,4498.0,0.635,291.46866,40.343849,13.256,142.11859,0.918,0.99,11.41941928,3.3075,CONFIRMED
5185897,4498.0,0.635,291.46866,40.343849,13.256,136.86023,0.871,1.01,6.83440674,2.2726,CONFIRMED
3663173,5974.0,2.232,295.66913,38.795841,15.905,184.5253,0.04,11.12,174.636181,15.679,CANDIDATE
9881077,4583.0,0.674,287.00909,46.796101,15.858,135.62326,0.909,2.47,24.4004378,2.987,CONFIRMED
3097346,5929.0,1.651,285.68408,38.262817,11.551,170.69131,0.45,1.77,4.029810359,3.3316,FALSE POSITIVE
5717567,6170.0,1.274,295.32401,40.902191,11.514,132.43069,0.819,0.87,1.287622419,0.821,FALSE POSITIVE
6265792,5874.0,1.297,284.04233,41.699139,13.615,132.20193,0.243,1.05,0.935115863,1.6172,CONFIRMED
9995402,5213.0,0.917,283.56531,46.904251,13.93,132.86125,0.462,0.89,3.57551429,2.364,CONFIRMED
9109857,6002.0,2.139,298.21527,45.406891,12.599,132.8762,0.403,1.48,1.791877025,1.166,CANDIDATE
5609593,4648.0,0.675,288.53854,40.87711,15.839,234.72601,0.49,2.35,136.205112,5.568,CONFIRMED
5436338,4380.0,0.53,287.82639,40.696602,15.906,133.99677,0.118,1.37,6.30922043,1.3251,CANDIDATE
11414465,4901.0,0.758,296.99655,49.25642,15.29,133.1044,0.03,1.22,2.94194296,2.056,CONFIRMED
6716545,6052.0,1.424,297.94476,42.191879,13.716,194.6951,0.325,1.8,145.881936,11.342,CANDIDATE
2708885,5423.0,0.862,290.47311,37.9062,15.754,132.2666,0.405,1.39,1.146934644,1.7247,FALSE POSITIVE
6612284,5982.0,0.96,293.6076,42.058998,15.895,132.21522,0.528,1.48,1.245353252,2.152,FALSE POSITIVE
10586004,5758.0,1.704,285.31125,47.848564,11.696,208.79417,0.001,2.57,82.2001239,10.627,CONFIRMED
4483138,5011.0,0.851,296.21518,39.52705,15.384,145.5732,0.25,1.8,15.3626052,3.736,CONFIRMED
9475552,4818.0,0.856,295.82144,46.053028,14.975,131.966174,0.696,1.7,0.843379985,1.4474,CONFIRMED
9475552,4818.0,0.856,295.82144,46.053028,14.975,134.49512,0.687,1.83,6.56606941,1.8455,CANDIDATE
8292840,6214.0,1.297,289.34732,44.208511,10.5,172.79335,0.16,1.34,10.49566303,4.7356,CONFIRMED
5196864,5174.0,0.84,294.54373,40.313862,15.601,131.94522,1.178,20.23,2.50343279,1.534,CANDIDATE
11071200,7029.0,2.704,284.41592,48.65802,12.998,214.74931,0.775,9.1,96.4562198,11.195,CANDIDATE
11071200,7029.0,2.704,284.41592,48.65802,12.998,143.43526,0.851,5.8,44.5643831,7.874,CANDIDATE
10905911,5779.0,0.97,283.74582,48.373432,12.299,132.73743,0.259,0.74,1.34155642,1.6462,CONFIRMED
3545135,5827.0,0.933,291.57422,38.655949,12.147,132.96583,0.564,0.8,8.48299282,2.505,CANDIDATE
6964929,5884.0,1.07,296.23282,42.47279,14.758,131.65962,0.448,1.11,0.665025941,1.7542,CONFIRMED
6432345,5422.0,0.885,288.15671,41.877972,14.607,172.64615,0.025,2.56,234.635652,6.965,CANDIDATE
8703129,5177.0,5.949,296.7236,44.853142,11.893,235.74025,0.028,19.25,253.374581,22.889,CANDIDATE
11565924,6995.0,2.274,295.15219,49.587601,13.228,142.7235,0.784,2.88,13.32191461,6.213,CONFIRMED
6607357,5727.0,1.104,292.19971,42.046089,13.421,134.39282,0.018,0.92,7.69994466,4.432,CONFIRMED
6607357,5727.0,1.104,292.19971,42.046089,13.421,135.16338,0.03,0.81,4.77466043,3.804,CONFIRMED
9451706,6075.0,1.352,285.19,46.027962,11.485,209.06737,0.512,2.5,29.39337161,7.0445,CONFIRMED
6186964,3941.0,0.554,285.06491,41.554871,15.877,131.83142,0.338,1.27,2.164570593,1.2862,CONFIRMED
5471202,6185.0,0.991,297.58987,40.60194,14.865,141.5311,0.967,2.75,12.4258343,28.1171,FALSE POSITIVE
9640439,6341.0,1.111,287.69272,46.366928,15.153,132.23359,0.14,1.68,0.873227249,0.7948,FALSE POSITIVE
9693006,5696.0,1.331,282.63138,46.48111,12.858,132.33651,0.242,0.84,2.88878583,2.977,CONFIRMED
5613821,5637.0,0.911,289.91742,40.828606,13.346,134.47316,0.944,0.98,5.06092282,2.586,CANDIDATE
6627507,5028.0,4.991,297.2952,42.011681,12.904,131.55947,1.139,87.08,7.37453336,3.745,FALSE POSITIVE
5128673,5837.0,1.159,298.83588,40.29314,14.0,168.29785,0.015,3.39,87.9724227,14.638,CONFIRMED
6690836,5223.0,0.78,291.61188,42.115971,15.23,132.048771,0.05,1.49,0.568874717,1.2177,CONFIRMED
8639908,4297.0,0.533,297.00354,44.775089,15.381,131.99239,0.79,1.12,0.910020582,1.7956,CANDIDATE
5481148,5860.0,0.936,299.59561,40.622822,14.818,135.18349,0.934,4.79,22.023514,1.932,FALSE POSITIVE
11076400,4906.0,0.814,287.72565,48.651379,14.288,132.03683,0.287,1.01,1.07808492,0.8551,CANDIDATE
7877978,4701.0,0.775,286.3718,43.691921,14.889,146.57984,0.942,2.69,56.5732318,4.188,CANDIDATE
7903086,5591.0,0.86,295.77368,43.671951,15.881,131.90493,0.48,2.23,1.846861455,1.6605,FALSE POSITIVE
12024120,6007.0,1.334,297.01883,50.408981,11.994,169.74278,0.531,1.36,3.568099612,3.2131,CONFIRMED
8210018,4523.0,0.659,280.51175,44.159351,15.028,258.3961,0.703,2.51,132.9955503,7.436,CONFIRMED
3642289,6204.0,1.36,290.49512,38.795479,12.73,171.71419,0.914,2.33,6.002548291,4.1628,CONFIRMED
3642289,6204.0,1.36,290.49512,38.795479,12.73,141.38705,0.824,1.32,11.44865823,4.953,CONFIRMED
3662838,6967.0,2.527,295.6088,38.735741,12.059,173.99971,0.746,7.61,24.85466504,9.182,CONFIRMED
5966322,5638.0,1.023,293.67532,41.295361,12.193,173.37212,0.009,2.78,60.92818866,6.3336,CONFIRMED
6029239,5767.0,0.881,287.08997,41.373878,12.549,174.909816,0.005,2.14,8.512037736,2.1861,CONFIRMED
12106929,5857.0,0.712,289.1702,50.627621,13.799,171.57597,0.976,1.84,5.93720557,4.882,FALSE POSITIVE
12107021,6102.0,1.026,289.21481,50.650921,13.021,135.95338,0.748,1.47,5.93719982,3.95,FALSE POSITIVE
12404954,5703.0,0.975,289.88065,51.277081,13.1,171.27807,0.31,1.41,3.247548814,2.5146,CONFIRMED
1571511,6061.0,1.05,290.99692,37.199219,13.424,177.5952096,0.189,14.93,14.022451457,8.08619,FALSE POSITIVE
2438070,5657.0,1.428,290.27777,37.78933,13.771,171.09721,1.217,38.29,2.442945167,4.0145,FALSE POSITIVE
3747262,6543.0,2.507,291.534,38.816261,12.524,132.22569,0.732,1.65,1.312459403,1.459,FALSE POSITIVE
10190075,5646.0,0.956,283.33533,47.208832,14.528,138.04258,0.895,1.47,11.1916199,2.1,CANDIDATE
9070666,5888.0,1.645,282.69995,45.42577,12.003,131.76579,0.403,1.12,2.99792926,4.398,CONFIRMED
3642335,3808.0,0.522,290.51019,38.743542,15.757,179.28674,0.004,1.39,60.8660974,4.397,CONFIRMED
3328052,6208.0,1.024,287.19815,38.42897,15.542,132.0118,0.755,1.66,2.11547854,3.665,FALSE POSITIVE
10749059,5201.0,0.897,297.88464,48.00145,15.707,252.5348,0.021,3.0,174.731515,8.257,CANDIDATE
9119568,5258.0,0.835,300.93738,45.49007,12.837,133.9285,0.095,0.68,5.54867998,4.665,FALSE POSITIVE
9119568,5258.0,0.835,300.93738,45.49007,12.837,132.0174,0.004,0.46,1.22174063,7.443,FALSE POSITIVE
3127817,6425.0,1.718,293.99973,38.232269,12.155,132.936317,1.116,85.64,2.163569702,7.60963,FALSE POSITIVE
9020114,5696.0,0.921,291.16437,45.318291,14.953,134.5504,0.106,1.16,3.48412874,1.422,CANDIDATE
6196457,5862.0,1.67,289.08606,41.562958,11.565,179.279158,0.658,3.63,13.74883059,6.0968,CONFIRMED
7668416,5269.0,0.864,286.14804,43.369202,15.247,132.14429,0.241,0.88,0.858546796,1.1,CANDIDATE
6029239,5767.0,0.881,287.08997,41.373878,12.549,136.584,0.243,0.46,5.518195,1.81,CANDIDATE
6063220,4783.0,0.741,297.354,41.300049,12.97,171.840124,0.246,1.51,4.603575293,2.3499,CONFIRMED
6071903,5313.0,0.82,299.31955,41.38464,12.63,178.36629,0.425,2.14,24.30784323,2.6054,CONFIRMED
6289257,6023.0,1.031,293.18033,41.61776,12.797,176.27119,0.914,1.78,19.67409703,3.7535,CONFIRMED
10905239,5576.0,1.593,283.25549,48.355232,13.77,170.932217,0.026,5.64,3.487688776,3.83661,CONFIRMED
11623629,5559.0,0.873,297.48691,49.623451,11.195,211.678818,0.02,2.16,81.737872,6.6923,CONFIRMED
3545478,6201.0,3.354,291.66418,38.619255,11.714,207.713987,0.838,23.23,75.1122132,4.9458,CANDIDATE
4815520,5733.0,0.99,284.47217,39.911812,11.105,177.206237,0.04,4.52,31.578651216,2.12791,CANDIDATE
6603043,9244.0,2.025,290.85458,42.086922,11.375,197.365128,0.715,18.6,110.32167272,13.3624,FALSE POSITIVE
7175184,6070.0,1.431,281.91568,42.775509,11.992,174.42554,0.622,1.59,5.88527364,1.9531,CONFIRMED
7109851,5911.0,2.0,289.32925,42.655811,12.988,131.96598,0.524,1.69,1.086486129,0.8383,FALSE POSITIVE
11565544,5743.0,0.853,294.96811,49.556511,14.698,131.75562,1.193,19.39,3.76562031,1.288,CANDIDATE
11403530,5799.0,1.375,292.18011,49.20248,13.219,133.09123,0.026,0.9,3.61460332,3.227,CONFIRMED
5088536,5903.0,1.137,288.45065,40.245327,11.529,139.06689,0.494,1.02,8.45744892,3.2893,CONFIRMED
12072872,5893.0,0.967,296.85925,50.560162,13.308,132.80114,0.256,0.67,2.46288834,1.724,CANDIDATE
6609270,3729.0,0.514,292.73764,42.014832,15.665,132.14965,0.725,1.05,3.82223397,1.924,CANDIDATE
12406807,6347.0,0.996,290.88831,51.248169,15.372,145.56929,0.106,1.62,17.067644,6.026,CANDIDATE
8046689,6555.0,1.178,297.42636,43.816502,15.451,137.09181,0.163,1.91,5.78542702,2.271,FALSE POSITIVE
5096590,5812.0,1.122,290.99167,40.229321,13.619,137.3316,0.984,1.74,29.6099055,7.433,CONFIRMED
9650989,5788.0,1.015,292.57336,46.36684,15.067,132.88326,0.213,1.25,3.42390809,1.773,CANDIDATE
6289257,6023.0,1.031,293.18033,41.61776,12.797,131.53797,0.833,1.18,5.21104597,3.3447,CONFIRMED
6291837,6212.0,1.209,293.92972,41.602871,12.351,187.52765,0.895,3.72,35.5969684,6.691,CANDIDATE
7024222,4579.0,0.684,288.82303,42.542728,12.843,170.19649,0.35,0.53,1.633107509,1.491,FALSE POSITIVE
7024511,4679.0,0.643,288.9256,42.531509,12.655,175.64641,0.8526,3.33,66.1544958,6.945,FALSE POSITIVE
7050989,6156.0,1.303,296.46732,42.598785,12.459,175.58603,0.359,2.06,11.57890926,2.7207,CONFIRMED
7175184,6070.0,1.431,281.91568,42.775509,11.992,135.55718,0.571,1.59,10.10463142,2.369,CONFIRMED
8494142,6143.0,1.763,291.38776,44.52911,11.931,203.6483,0.391,3.61,42.88247951,9.7471,CONFIRMED
11554435,5578.0,0.886,289.22617,49.548199,11.582,177.84346,0.538,5.73,9.43414171,2.8112,CONFIRMED
8494142,6143.0,1.763,291.38776,44.52911,11.931,151.53259,0.748,2.17,22.95062278,4.4814,CONFIRMED
5652983,5134.0,3.107,299.67615,40.856491,12.193,244.08166,0.959,17.14,498.391282,6.135,FALSE POSITIVE
6471021,5819.0,1.111,299.12244,41.86676,12.391,253.35079,0.471,10.02,125.6291479,9.108,CONFIRMED
7906671,5585.0,1.038,296.78445,43.619011,14.72,156.99133,0.97,2.78,45.1178526,3.737,FALSE POSITIVE
8709688,5633.0,1.162,298.40137,44.838181,14.927,133.84818,0.317,1.52,4.17939037,2.647,CANDIDATE
8241079,5745.0,1.972,294.54041,44.190979,13.534,134.26789,0.434,1.9,10.9192653,4.572,CANDIDATE
3348285,6242.0,1.047,292.97775,38.42078,13.7,131.80207,0.447,0.78,0.803835923,1.397,FALSE POSITIVE
11618601,5772.0,0.901,295.58649,49.666851,15.4,132.99574,0.46,1.25,2.76263737,1.821,CANDIDATE
7582689,6006.0,1.082,281.11234,43.227791,11.973,137.47581,0.929,0.87,11.9216035,5.009,CONFIRMED
7582689,6006.0,1.082,281.11234,43.227791,11.973,138.0478,0.889,0.73,6.80257947,4.608,CONFIRMED
7582689,6006.0,1.082,281.11234,43.227791,11.973,140.15531,0.886,0.72,8.70312154,4.807,CONFIRMED
9959589,6091.0,0.967,295.2374,46.81963,15.787,132.05691,1.174,19.88,1.332557603,6.043,FALSE POSITIVE
9025922,5780.0,1.0,293.26605,45.350697,13.29,177.08388,0.914,8.02,11.32029599,4.5866,FALSE POSITIVE
6196457,5862.0,1.67,289.08606,41.562958,11.565,147.93696,0.035,2.31,26.723169,8.501,CONFIRMED
7050989,6156.0,1.303,296.46732,42.598785,12.459,131.96806,0.115,1.94,16.39926461,3.4108,CONFIRMED
7419318,5188.0,0.795,282.13553,43.039101,12.99,177.634372,0.785,2.1,18.73577127,3.0356,CONFIRMED
7419318,5188.0,0.795,282.13553,43.039101,12.99,179.88704,0.51,1.5,8.43639829,3.2451,CONFIRMED
7603200,3846.0,0.503,290.3815,43.292988,12.925,177.852785,0.545,1.42,13.78109471,2.3188,CONFIRMED
7603200,3846.0,0.503,290.3815,43.292988,12.925,171.007634,0.32,1.24,23.08902241,1.7012,CONFIRMED
10905239,5576.0,1.593,283.25549,48.355232,13.77,132.48162,0.379,1.18,6.02977241,3.961,CONFIRMED
7364176,5731.0,0.906,292.23492,42.909458,12.765,190.93292,0.023,2.32,135.1879934,8.8191,CANDIDATE
8686097,5851.0,1.116,290.62524,44.873959,12.209,236.92574,0.004,2.85,172.7046083,11.347,CONFIRMED
12356617,5755.0,1.549,291.2012,51.144279,13.293,239.224189,0.1667,10.81,988.8811177,5.9504,CANDIDATE
12643589,6692.0,1.152,288.32147,51.726601,13.754,211.531127,1.902,121.48,44.14599042,3.4015,FALSE POSITIVE
12643589,6692.0,1.152,288.32147,51.726601,13.754,178.263426,0.853,2.99,1.411627439,1.0814,FALSE POSITIVE
3323887,5779.0,0.956,285.57397,38.400902,13.803,182.5436,0.169,7.74,19.270825843,4.1281,CONFIRMED
11618601,5772.0,0.901,295.58649,49.666851,15.4,135.11296,0.53,1.21,5.05368985,2.514,CANDIDATE
9716391,5382.0,0.827,294.34164,46.49876,16.239,141.82648,0.016,1.84,13.1829329,3.594,CONFIRMED
6929841,5094.0,0.901,284.92859,42.42231,14.897,134.29974,0.061,1.35,3.51575492,1.381,CONFIRMED
5088536,5903.0,1.137,288.45065,40.245327,11.529,201.15451,0.983,1.85,87.5177787,2.55,CONFIRMED
5124254,4228.0,0.652,297.85632,40.218102,15.648,140.50396,0.569,1.45,14.0498182,2.907,FALSE POSITIVE
11508644,6140.0,1.027,292.54575,49.416969,15.192,133.40971,0.894,1.73,14.2563272,4.796,CONFIRMED
12168993,5116.0,0.7,296.28064,50.755669,15.277,132.9291,0.97,1.04,4.21223579,7.898,CANDIDATE
10031500,5766.0,0.945,298.71362,46.903118,15.214,132.0335,1.138,15.95,8.589562,9.885,FALSE POSITIVE
7603200,3846.0,0.503,290.3815,43.292988,12.925,133.53528,0.061,0.59,10.31282204,2.0138,CONFIRMED
7700622,4894.0,0.684,297.27188,43.333309,12.968,189.03562,0.001,2.03,35.58349688,3.9885,CANDIDATE
8008067,5620.0,1.143,282.39194,43.889351,12.701,184.90347,0.009,2.62,15.77111067,5.0574,CONFIRMED
